service_name,url,full_text,embedding
карта,https://yandex.forte.kz/,карта. Яндекс Плюс Forte. Карта с кешбэком баллами Плюса Бесплатный выпуск и обслуживание картыПодписка Яндекс Плюс на 60 дней бесплатно для новых пользователейДо 20% кешбэка баллами Плюса в сервисах Яндекса1% кешбэка баллами Плюса на все покупки вне экосистемы ЯндексаБесплатные переводы до 1 000 000 ₸ в месяц,"[-0.03671012446284294, 0.01636355184018612, -0.00568585516884923, 0.01965479739010334, -0.034393273293972015, -0.0019316987600177526, -0.021696144714951515, -0.02246161922812462, -0.004645919892936945, 0.009386052377521992, 0.003669238416478038, 0.006399570032954216, 0.0013888775138184428, -0.0026701069436967373, 0.006129720713943243, -0.021812859922647476, 0.011138874106109142, 0.016902420669794083, -0.0060165342874825, -0.035269856452941895, -0.014851889573037624, -0.062351714819669724, -0.006230025552213192, -0.039348047226667404, -0.055531617254018784, -0.046540237963199615, 0.008058711886405945, -0.011789885349571705, -0.03855470195412636, 0.036681775003671646, 0.07246807217597961, 0.028776442632079124, -0.021917179226875305, 0.005727851297706366, 0.03882494196295738, -0.040174052119255066, -0.042551636695861816, -0.016396353021264076, -0.07509604841470718, 0.03867650777101517, 0.043616652488708496, -0.06735101342201233, 0.0010494153248146176, 0.039357274770736694, 0.03357978165149689, -0.04091164469718933, -0.04864014685153961, 0.05021371319890022, -0.06721940636634827, 0.022637492045760155, 0.02843763679265976, -0.08570854365825653, -0.032158199697732925, 0.010321931913495064, 0.03396961838006973, 0.018624519929289818, 0.003898155875504017, -0.009858788922429085, -0.01618187315762043, 0.014436101540923119, -0.016314249485731125, -0.04189123213291168, -0.023489682003855705, -0.023899270221590996, 0.030220601707696915, 0.03987942636013031, 0.04450595751404762, -0.058673352003097534, -0.005157610401511192, 0.005220870953053236, 0.04307660087943077, -0.04692324995994568, -0.04819696769118309, 0.047061286866664886, 0.003330625593662262, 0.02165706269443035, -0.02799074351787567, -0.006128326058387756, 0.023986253887414932, -0.05606682598590851, -0.022994697093963623, -0.03782639279961586, -0.002040645107626915, 0.041132207959890366, -0.015067009255290031, 0.01245127059519291, -0.016520289704203606, 0.024585973471403122, 0.011071253567934036, -0.01968192681670189, -0.05295998975634575, 0.07911606878042221, -0.0753825232386589, -0.03700247406959534, 0.02435547485947609, 0.041871678084135056, -0.060601942241191864, 0.06119509041309357, -0.004706383217126131, 0.03394610062241554, -0.027635609731078148, 0.0035273770336061716, 0.040270138531923294, -0.08041981607675552, -0.01889725774526596, -0.0370454341173172, 0.009869257919490337, -0.007752624806016684, -0.020725203678011894, 0.05497688427567482, -0.0024172512348741293, -0.02247602865099907, -0.0062369853258132935, 0.0030383276753127575, -0.047530144453048706, -0.05252844840288162, -0.01226259395480156, -0.018100138753652573, 0.01924366131424904, 0.0153189143165946, 0.04054687172174454, -0.04295957833528519, 0.020441582426428795, -0.07083726674318314, 0.0061419070698320866, -0.0066566262394189835, 0.04116417095065117, -0.01085210032761097, -0.024294773116707802, 0.02484865114092827, 0.06145711615681648, -9.664631215855479e-05, -0.0072495825588703156, -0.0597381666302681, -0.0025970262940973043, -0.023554792627692223, -0.0038550382014364004, -0.011945633217692375, 0.06785934418439865, 0.02167603000998497, -0.04895565286278725, 0.020716551691293716, 0.014331039972603321, -0.01232985220849514, -0.013063354417681694, 0.0004140680830460042, 0.005281899124383926, 0.001961843576282263, 0.003630808088928461, -0.03680582344532013, -0.0005234588170424104, -0.05247458070516586, -0.015780488029122353, 0.018828412517905235, 0.006494279485195875, 0.017157651484012604, 0.010340831242501736, -0.022135242819786072, 0.00967438891530037, -0.05163678154349327, 0.03784145787358284, -0.03657021000981331, -0.0290824007242918, -0.003503096289932728, 0.013640530407428741, -0.019472798332571983, 0.056944020092487335, 0.0014590042410418391, 0.010680647566914558, 0.022897973656654358, -0.06276920437812805, -0.02232999913394451, -0.027201656252145767, -0.008666553534567356, 0.033604804426431656, 0.057528652250766754, -0.0775144025683403, 0.01812533661723137, 0.02581472508609295, -0.0436280220746994, 0.006912863813340664, -0.02738902159035206, -0.022773418575525284, 0.07980795949697495, -0.056851040571928024, -0.03237234055995941, 0.009453919716179371, 0.036425814032554626, -0.057816896587610245, -0.014865349046885967, 0.0035102125257253647, -0.026922790333628654, -0.05023882910609245, 0.0279605221003294, 0.03594944626092911, 0.008994108997285366, -0.06505177915096283, 0.016713852062821388, -0.05434277281165123, -0.03263186290860176, 0.012955143116414547, -0.0801575556397438, -0.016702132299542427, -0.043113578110933304, -0.0360691137611866, -0.016288891434669495, -0.06428006291389465, -0.012796176597476006, -0.021115705370903015, -0.004140318371355534, -0.012752930633723736, 0.00733286002650857, 0.021817201748490334, 0.020448338240385056, -0.009464770555496216, -0.06612616032361984, -0.11289408802986145, -0.001690397853963077, 0.0010178366210311651, -0.00833979994058609, -0.049121104180812836, 0.015991341322660446, -0.04675529524683952, 0.009254653006792068, -0.033300675451755524, -0.07400169223546982, -0.022453105077147484, 0.029738277196884155, -0.040348853915929794, 0.06221798434853554, -0.007806528825312853, -0.02256157249212265, -0.02054203674197197, 0.054683465510606766, 0.012777596712112427, 0.0012113135308027267, 0.05282789468765259, -0.007578381337225437, -0.011597792617976665, 0.0045401910319924355, 0.03649407625198364, -0.041638538241386414, 0.0034189922735095024, -0.006091088987886906, -0.05082841217517853, 0.053383685648441315, 0.01574607938528061, -0.0555814765393734, -0.002716377843171358, -0.04024171829223633, -0.005492286756634712, 0.030873054638504982, 0.023319995030760765, -0.06273588538169861, -0.01795080304145813, 0.021457631140947342, 0.041822753846645355, -0.027699880301952362, 0.02103021927177906, 0.0016218828968703747, -0.03771762177348137, 0.03776918724179268, -0.016128437593579292, 0.01860753260552883, -0.02086464874446392, -0.012204085476696491, 0.017382437363266945, -0.039068639278411865, 0.009189530275762081, 0.017551464959979057, 0.015197884291410446, -0.023507092148065567, 0.040729083120822906, -0.02821097895503044, -0.04864341393113136, -0.007034759968519211, 0.02875855192542076, -0.0051816352643072605, -0.011510706506669521, -0.006645036395639181, 0.013238758780062199, 0.030135110020637512, 0.04431676119565964, -0.026439368724822998, 0.030617084354162216, -0.02619231306016445, 0.011595465242862701, -0.025677451863884926, -0.0686023086309433, -0.0220127422362566, -0.05708559602499008, -0.01701171323657036, 0.0010123478714376688, 0.06794392317533493, 0.008667093701660633, 0.033979225903749466, 0.023357363417744637, -0.04103181138634682, 0.028661256656050682, -0.00024027132894843817, -0.049758005887269974, -0.010968610644340515, 0.030208051204681396, -0.011588824912905693, -0.006760995835065842, -0.049359552562236786, 0.03875809162855148, 0.011783603578805923, -0.04473632201552391, -0.014537525363266468, -0.007053075358271599, -0.04206715151667595, 0.007448965683579445, -0.02294243685901165, -0.014476356096565723, 0.048487234860658646, -0.07938634604215622, 0.04098135232925415, 0.04433346167206764, 0.025371098890900612, 0.02757096290588379, -0.004689913708716631, -0.02627553790807724, -0.04927069693803787, -0.06164654716849327, -0.07070140540599823, 0.004528515972197056, -0.0076536452397704124, -0.014215046539902687, 0.05361747741699219, -0.04662042856216431, -0.007360191084444523, -0.045462265610694885, 0.01137320976704359, 0.023406198248267174, -0.06950360536575317, 0.04820980504155159, 0.013847816735506058, -0.025785118341445923, 0.03142685815691948, -0.032944537699222565, 0.003941206261515617, 0.0002895455399993807, -0.046045903116464615, 0.043594781309366226, -0.029268087819218636, -0.005072847008705139, -0.021289732307195663, 0.044564638286828995, -0.04230748862028122, -0.013645150698721409, 0.024998562410473824, -0.025410819798707962, -0.05232090875506401, 0.02104330249130726, 0.0017364748055115342, 0.025195464491844177, 0.0020498738158494234, -0.03622463718056679, -0.0457686148583889, -0.010654476471245289, -0.031620513647794724, 0.04614626243710518, -0.04832019284367561, 0.03873846307396889, -0.044515203684568405, 0.06375408917665482, -0.05109649896621704, -0.015593431890010834, -0.01186363399028778, -0.0434824638068676, 0.00014587277837563306, 0.016916770488023758, -0.018826059997081757, 0.007890431210398674, -0.01618894189596176, -0.02305413968861103, -0.026086142286658287, 0.06823070347309113, 0.03239837661385536, 0.00621678726747632, 0.02068224921822548, -0.09117934852838516, 0.00947780255228281, -0.006082253996282816, -0.018800845369696617, -0.019238201901316643, -0.06924133002758026, -0.01191642228513956, -0.010175032541155815, -0.028451943770051003, 0.009200281463563442, 0.01424962468445301, -0.04541687294840813, -0.04234239459037781, -0.06301076710224152, -0.028240934014320374, 0.03074054978787899, 0.0385717935860157, -0.017024433240294456, -0.014985254965722561, -0.06371955573558807, -0.022307196632027626, -0.015184251591563225, 0.019126199185848236, -0.052308399230241776, 0.07648919522762299, -0.02940961718559265, -0.021043073385953903, -0.047416482120752335, 0.029199322685599327, 0.044952698051929474, -0.013976176269352436, 0.02416669949889183, 0.028702035546302795, -0.02562757395207882, -0.000397253199480474, 0.012076051905751228, 0.021812159568071365, 0.05771194025874138, 0.0597623810172081, -0.06626462936401367, 0.023157065734267235, 0.014835938811302185, -0.06912264972925186, -0.061790816485881805, -0.010872039943933487, 0.029423363506793976, 0.06421606987714767, -0.03600654378533363, -0.025682052597403526, -0.019888410344719887, 0.022846058011054993, 0.03357425332069397, -0.04155381768941879, -0.019391389563679695, 0.008254711516201496, -0.004585621878504753, -0.02332944981753826, 0.005554778501391411, -0.019092516973614693, -0.010534016415476799, -0.019587377086281776, -0.02334573119878769, 0.025783643126487732, -0.06299646943807602, -0.045832183212041855, -0.07427281886339188, -0.000941580452490598, -0.026892798021435738, 0.04791983589529991, 0.03078910894691944, -0.0002784572425298393, -0.002457978669553995, 0.022551216185092926, 0.029247289523482323, -0.0025212455075234175, 0.020105166360735893, -0.018903246149420738, -0.010419673286378384, -0.020474350079894066, -0.0681738555431366, -0.06252125650644302, -0.05023320019245148, -0.057901863008737564, -0.03423518314957619, -0.02668055333197117, -0.04837547242641449, 0.006333970930427313, -0.024435853585600853, -0.03650185093283653, 0.042384903877973557, -0.023845043033361435, -0.005566383246332407, -0.07127532362937927, 0.03759638965129852, -0.030880339443683624, -0.005965976510196924, 0.01749696582555771, -0.045217789709568024, -0.010757223702967167, -0.047432057559490204, 0.03408576548099518, 0.01824015937745571, 0.03645458444952965, 0.03356538340449333, -0.03277016058564186, 0.008966845460236073, -0.0061872536316514015, 0.05633196979761124, 0.027284152805805206, 0.009239746257662773, 0.053464170545339584, -0.018813099712133408, -0.00017418336938135326, 0.018316691741347313, -0.00707436865195632, 0.029298683628439903, -0.01347988098859787, -0.017375757917761803, -0.02186162956058979, -0.07598318159580231, -0.01845720037817955, -0.013728514313697815, 0.003000012831762433, 0.025353066623210907, -0.0474386028945446, -0.06629370152950287, 0.0335782952606678, 0.019641365855932236, 0.035033173859119415, 0.021882610395550728, 0.028147315606474876, -0.025198807939887047, 0.008032734505832195, 0.013831578195095062, -0.03876826539635658, 0.00403273431584239, 0.02158013917505741, 0.05389663204550743, -0.008979064412415028, 0.03400629386305809, 0.018482262268662453, 0.049797382205724716, -0.06509409844875336, -0.05694449320435524, -0.03959326446056366, -0.004611258395016193, -0.04565926641225815, -0.014187337830662727, 0.005288999993354082, -0.013680722564458847, 0.04530644789338112, 0.03682577610015869, -0.023678740486502647, 0.008414910174906254, -0.011296486482024193, -0.017121367156505585, -0.02033187635242939, -0.01045575924217701, -0.03492589294910431, -0.032740186899900436, -0.011128736659884453, 0.04280822351574898, -0.011957716196775436, -0.04405933618545532, -0.020253796130418777, 0.013276012614369392, -0.04389002174139023, -0.07442852854728699, -0.0467321015894413, 0.04118138551712036, 0.03423488512635231, -0.015210351906716824, 0.034156687557697296, -0.056090231984853745, 0.040735967457294464, -0.005690490361303091, 0.014108287170529366, -0.007264832966029644, -0.03296481445431709, -0.0007088170968927443, -0.05886541306972504, -0.004977918229997158, -0.004662941675633192, 0.03551164269447327, 0.018676361069083214, 0.01613726280629635, 0.025450319051742554, -0.030299540609121323, -0.017494719475507736, -0.008249442093074322, -0.038135427981615067, -0.07124033570289612, -0.05602268874645233, -0.03613720461726189, 0.042593248188495636, -0.03901227191090584, 0.0018731802701950073, 0.035557087510824203, -0.06659843027591705, 0.03679904341697693, -0.0814896821975708, 0.032067831605672836, -0.045757826417684555, -0.010082214139401913, -0.033606819808483124, -0.0664832815527916, 0.00862802378833294, -0.02475139871239662, -0.03456749767065048, -0.06019453704357147, 0.010540816932916641, -0.0270235612988472, -0.0312829352915287, -0.06177028268575668, -0.05347622558474541, -0.013548248447477818, -0.03814111649990082, 0.0018489571521058679, 0.03506398946046829, -0.058498814702034, -0.0022523177322000265, -0.03538627550005913, 0.06510450690984726, -0.0635915994644165, 0.029135562479496002, -0.05813790112733841, -0.0820760726928711, -0.027818741276860237, -0.06186296045780182, -0.013790134340524673, -0.005169981624931097, 0.040120549499988556, -0.001214088755659759, -0.018562624230980873, -0.05386462062597275, 0.019565816968679428, -0.05543709918856621, 0.06801348179578781, -0.03819005563855171, -0.05628068372607231, -0.025538472458720207, -0.062978595495224, 0.039255883544683456, 0.022148363292217255, -0.02888888120651245, -0.019252920523285866, 0.030928146094083786, -0.017865674570202827, -0.0006685418193228543, -0.012535754591226578, -0.02660699561238289, -0.025893589481711388, -0.007557785138487816, 0.025771964341402054, -0.010994444601237774, -0.02784828655421734, -0.014823398552834988, -0.02895701862871647, -0.01633187010884285, -0.016236664727330208, 0.02929181046783924, -0.04392914101481438, -0.028969652950763702, -0.049758147448301315, 0.008055141195654869, -0.002413423266261816, -0.043273504823446274, 0.04195673018693924, -0.08356963098049164, -0.06702939420938492, -0.01643056608736515, -0.0705396831035614, 0.04028111696243286, -0.0214382391422987, -0.05898995324969292, 0.00983354076743126, 0.015420610085129738, 0.009002042934298515, 0.028355460613965988, -0.04898614436388016, -0.024865904822945595, -0.01915358006954193, -0.0017323250649496913, 0.0011538919061422348, 0.02736501395702362, 0.06876641511917114, -0.035035260021686554, 0.0012980742612853646, 0.049921270459890366, 0.008506189100444317, 0.05132365599274635, 0.009794207289814949, -0.06286062300205231, -0.021347295492887497, -0.008668148890137672, -0.08661682903766632, -0.06098828837275505, 0.006855446845293045, -0.024040265008807182, -0.06291769444942474, -0.03238479793071747, 0.004638668615370989, 0.04186738654971123, -0.03237288072705269, 0.020177265629172325, 0.005137410946190357, -0.07979679107666016, 0.02130165509879589, -0.00571371940895915, 0.03477507829666138, -0.009809209033846855, 0.0018709832802414894, -0.0027394916396588087, -0.015656568109989166, 0.011053850874304771, 0.034425314515829086, 0.02574029378592968, -0.03706301376223564, 0.05669350549578667, -0.0406470000743866, -0.048795588314533234, 0.024132246151566505, -0.026210807263851166, -0.020018765702843666, -0.030500642955303192, 0.03050723671913147, -0.04981707036495209, -0.01521114632487297, -0.008554380387067795, -0.05512434244155884, -0.030970165506005287, -0.0312312263995409, 0.011665835045278072, -0.024804648011922836, -0.06674975156784058, 0.035373833030462265, -0.010648686438798904, -0.05126171186566353, 0.013798365369439125, 0.02797836810350418, 0.01822221837937832, -0.07153160870075226, -0.048325058072805405, 0.057359255850315094, -0.062282152473926544, -0.014305418357253075, 0.03262640908360481, 0.0018111305544152856, -0.04620607569813728, 0.05255461484193802, -0.021306412294507027, -0.061673711985349655, -0.05400574952363968, -0.009833675809204578, -0.021579960361123085, -0.047622330486774445, -0.03788284212350845, 0.007353160995990038, -0.04932399466633797, 0.03412980958819389, -0.03484414517879486, -0.04362987354397774, 0.056618593633174896, -0.05564313009381294, 0.03199620172381401, 0.055851928889751434, -0.05381626635789871, -0.04658347740769386, -0.036197807639837265, -0.020873650908470154, 0.012913188897073269, 0.032395269721746445, -0.04855095595121384, 0.06598078459501266, -0.01302321907132864, 0.013852142728865147, 0.030215224251151085, -0.005874908994883299, 0.01830171048641205, -0.036640241742134094, -0.004411668051034212, -0.025414787232875824, -0.06818100064992905, 0.02525182068347931, -0.0465766079723835, -0.05066527798771858]"
